node_index,transcript_id,protein_id,split,is_labeled,seed,workflow,target_column
10919,ENST00000595618,ENSP00000471457.1,unlabeled,False,0,self_learning,NC3
10920,ENST00000595635,ENSP00000473091.1,unlabeled,False,0,self_learning,NC3
10921,ENST00000595646,0,unlabeled,False,0,self_learning,NC3
10922,ENST00000595661,ENSP00000472808.1,unlabeled,False,0,self_learning,NC3
10923,ENST00000595676,0,unlabeled,False,0,self_learning,NC3
10924,ENST00000595753,ENSP00000470652.1,unlabeled,False,0,self_learning,NC3
10925,ENST00000595790,0,unlabeled,False,0,self_learning,NC3
10926,ENST00000595948,ENSP00000472474.1,unlabeled,False,0,self_learning,NC3
10927,ENST00000595962,ENSP00000471754.1,unlabeled,False,0,self_learning,NC3
10928,ENST00000596046,ENSP00000472985.1,unlabeled,False,0,self_learning,NC3
10929,ENST00000596148,ENSP00000470262.1,test,True,0,self_learning,NC3
10930,ENST00000596217,ENSP00000471191.1,unlabeled,False,0,self_learning,NC3
10931,ENST00000596251,ENSP00000471512.1,unlabeled,False,0,self_learning,NC3
10932,ENST00000596358,ENSP00000470034.1,train,True,0,self_learning,NC3
10933,ENST00000596400,0,unlabeled,False,0,self_learning,NC3
10934,ENST00000596586,ENSP00000468837.1,unlabeled,False,0,self_learning,NC3
10935,ENST00000596731,ENSP00000468969.1,unlabeled,False,0,self_learning,NC3
10936,ENST00000596755,0,unlabeled,False,0,self_learning,NC3
10937,ENST00000596831,0,unlabeled,False,0,self_learning,NC3
10938,ENST00000597188,0,unlabeled,False,0,self_learning,NC3
10939,ENST00000597198,ENSP00000469113.1,unlabeled,False,0,self_learning,NC3
10940,ENST00000597229,ENSP00000472305.1,unlabeled,False,0,self_learning,NC3
10941,ENST00000597252,ENSP00000470239.1,unlabeled,False,0,self_learning,NC3
10942,ENST00000597279,ENSP00000469194.1,unlabeled,False,0,self_learning,NC3
10943,ENST00000597410,0,unlabeled,False,0,self_learning,NC3
10944,ENST00000597436,ENSP00000471455.1,train,True,0,self_learning,NC3
10945,ENST00000597658,0,unlabeled,False,0,self_learning,NC3
10946,ENST00000597850,0,unlabeled,False,0,self_learning,NC3
10947,ENST00000597959,0,unlabeled,False,0,self_learning,NC3
10948,ENST00000597960,ENSP00000471700.1,unlabeled,False,0,self_learning,NC3
10949,ENST00000597961,ENSP00000472710.1,unlabeled,False,0,self_learning,NC3
10950,ENST00000598088,ENSP00000469158.1,unlabeled,False,0,self_learning,NC3
10951,ENST00000598234,0,unlabeled,False,0,self_learning,NC3
10952,ENST00000598249,ENSP00000469242.1,unlabeled,False,0,self_learning,NC3
10953,ENST00000598361,0,unlabeled,False,0,self_learning,NC3
10954,ENST00000598409,0,unlabeled,False,0,self_learning,NC3
10955,ENST00000598418,ENSP00000468956.2,unlabeled,False,0,self_learning,NC3
10956,ENST00000598441,ENSP00000472998.1,train,True,0,self_learning,NC3
10957,ENST00000598519,ENSP00000469591.1,unlabeled,False,0,self_learning,NC3
10958,ENST00000598523,ENSP00000469332.1,unlabeled,False,0,self_learning,NC3
10959,ENST00000598742,ENSP00000470972.1,train,True,0,self_learning,NC3
10960,ENST00000598935,ENSP00000472761.1,unlabeled,False,0,self_learning,NC3
10961,ENST00000599117,ENSP00000470252.1,unlabeled,False,0,self_learning,NC3
10962,ENST00000599174,ENSP00000469474.1,unlabeled,False,0,self_learning,NC3
10963,ENST00000599218,ENSP00000470248.1,unlabeled,False,0,self_learning,NC3
10964,ENST00000599312,0,unlabeled,False,0,self_learning,NC3
10965,ENST00000599538,ENSP00000469880.1,unlabeled,False,0,self_learning,NC3
10966,ENST00000599612,ENSP00000469836.2,train,True,0,self_learning,NC3
10967,ENST00000599632,ENSP00000473233.1,unlabeled,False,0,self_learning,NC3
10968,ENST00000599672,ENSP00000470560.1,train,True,0,self_learning,NC3
10969,ENST00000599921,ENSP00000469473.1,unlabeled,False,0,self_learning,NC3
10970,ENST00000600132,ENSP00000471252.1,unlabeled,False,0,self_learning,NC3
10971,ENST00000600228,ENSP00000471000.1,unlabeled,False,0,self_learning,NC3
10972,ENST00000600245,ENSP00000469029.1,unlabeled,False,0,self_learning,NC3
10973,ENST00000600324,0,unlabeled,False,0,self_learning,NC3
10974,ENST00000600328,0,unlabeled,False,0,self_learning,NC3
10975,ENST00000600449,ENSP00000471932.1,unlabeled,False,0,self_learning,NC3
10976,ENST00000600490,ENSP00000470879.1,unlabeled,False,0,self_learning,NC3
10977,ENST00000601048,ENSP00000473185.1,unlabeled,False,0,self_learning,NC3
10978,ENST00000601098,ENSP00000472600.2,unlabeled,False,0,self_learning,NC3
10979,ENST00000601460,0,unlabeled,False,0,self_learning,NC3
10980,ENST00000601693,ENSP00000469582.1,unlabeled,False,0,self_learning,NC3
10981,ENST00000601808,0,unlabeled,False,0,self_learning,NC3
10982,ENST00000602063,0,unlabeled,False,0,self_learning,NC3
10983,ENST00000602094,0,unlabeled,False,0,self_learning,NC3
10984,ENST00000602117,ENSP00000471536.1,unlabeled,False,0,self_learning,NC3
10985,ENST00000602142,ENSP00000472929.1,unlabeled,False,0,self_learning,NC3
10986,ENST00000602212,ENSP00000469142.1,unlabeled,False,0,self_learning,NC3
10987,ENST00000602390,0,unlabeled,False,0,self_learning,NC3
10988,ENST00000602402,ENSP00000473631.1,train,True,0,self_learning,NC3
10989,ENST00000602676,ENSP00000473381.1,unlabeled,False,0,self_learning,NC3
10990,ENST00000602710,ENSP00000473623.1,unlabeled,False,0,self_learning,NC3
10991,ENST00000602795,0,unlabeled,False,0,self_learning,NC3
10992,ENST00000602845,0,unlabeled,False,0,self_learning,NC3
10993,ENST00000602925,ENSP00000473565.1,unlabeled,False,0,self_learning,NC3
10994,ENST00000603017,ENSP00000474230.1,unlabeled,False,0,self_learning,NC3
10995,ENST00000603300,ENSP00000475084.1,unlabeled,False,0,self_learning,NC3
10996,ENST00000603700,0,unlabeled,False,0,self_learning,NC3
10997,ENST00000603798,ENSP00000475068.1,unlabeled,False,0,self_learning,NC3
10998,ENST00000603928,0,unlabeled,False,0,self_learning,NC3
10999,ENST00000604000,ENSP00000474487.3,train,True,0,self_learning,NC3
11000,ENST00000604011,0,unlabeled,False,0,self_learning,NC3
11001,ENST00000604458,ENSP00000474534.1,train,True,0,self_learning,NC3
11002,ENST00000604534,ENSP00000475025.1,unlabeled,False,0,self_learning,NC3
11003,ENST00000604957,0,unlabeled,False,0,self_learning,NC3
11004,ENST00000605788,ENSP00000474710.2,unlabeled,False,0,self_learning,NC3
11005,ENST00000605895,ENSP00000475168.1,train,True,0,self_learning,NC3
11006,ENST00000606025,0,unlabeled,False,0,self_learning,NC3
11007,ENST00000606080,ENSP00000476145.1,unlabeled,False,0,self_learning,NC3
11008,ENST00000606117,ENSP00000476228.1,unlabeled,False,0,self_learning,NC3
11009,ENST00000606162,ENSP00000482445.1,unlabeled,False,0,self_learning,NC3
11010,ENST00000606183,ENSP00000489796.1,unlabeled,False,0,self_learning,NC3
11011,ENST00000606214,ENSP00000475727.1,train,True,0,self_learning,NC3
11012,ENST00000606320,ENSP00000475489.1,train,True,0,self_learning,NC3
11013,ENST00000606498,ENSP00000475700.1,unlabeled,False,0,self_learning,NC3
11014,ENST00000606505,ENSP00000476252.1,unlabeled,False,0,self_learning,NC3
11015,ENST00000606589,0,unlabeled,False,0,self_learning,NC3
11016,ENST00000606738,ENSP00000476820.1,unlabeled,False,0,self_learning,NC3
11017,ENST00000606812,ENSP00000475676.1,unlabeled,False,0,self_learning,NC3
11018,ENST00000606888,0,unlabeled,False,0,self_learning,NC3
11019,ENST00000606910,0,unlabeled,False,0,self_learning,NC3
11020,ENST00000607016,ENSP00000476119.1,train,True,0,self_learning,NC3
11021,ENST00000607124,ENSP00000476136.1,unlabeled,False,0,self_learning,NC3
11022,ENST00000607197,ENSP00000475750.1,test,True,0,self_learning,NC3
11023,ENST00000607357,0,unlabeled,False,0,self_learning,NC3
11024,ENST00000607484,ENSP00000476140.1,unlabeled,False,0,self_learning,NC3
11025,ENST00000607544,0,unlabeled,False,0,self_learning,NC3
11026,ENST00000607772,ENSP00000475915.1,unlabeled,False,0,self_learning,NC3
11027,ENST00000607778,ENSP00000476100.1,unlabeled,False,0,self_learning,NC3
11028,ENST00000608362,ENSP00000497298.1,unlabeled,False,0,self_learning,NC3
11029,ENST00000608872,ENSP00000476369.1,unlabeled,False,0,self_learning,NC3
11030,ENST00000608933,ENSP00000477341.1,unlabeled,False,0,self_learning,NC3
11031,ENST00000608999,ENSP00000476755.1,unlabeled,False,0,self_learning,NC3
11032,ENST00000609117,ENSP00000477344.1,unlabeled,False,0,self_learning,NC3
11033,ENST00000609129,ENSP00000476499.1,unlabeled,False,0,self_learning,NC3
11034,ENST00000609261,0,unlabeled,False,0,self_learning,NC3
11035,ENST00000609375,0,unlabeled,False,0,self_learning,NC3
11036,ENST00000609421,ENSP00000476632.1,unlabeled,False,0,self_learning,NC3
11037,ENST00000609438,0,unlabeled,False,0,self_learning,NC3
11038,ENST00000609879,ENSP00000499501.1,unlabeled,False,0,self_learning,NC3
11039,ENST00000609923,ENSP00000476815.1,test,True,0,self_learning,NC3
11040,ENST00000610020,ENSP00000476948.1,train,True,0,self_learning,NC3
11041,ENST00000610140,0,unlabeled,False,0,self_learning,NC3
11042,ENST00000610189,ENSP00000476446.1,unlabeled,False,0,self_learning,NC3
11043,ENST00000610213,ENSP00000476386.1,val,True,0,self_learning,NC3
11044,ENST00000610261,ENSP00000477392.1,unlabeled,False,0,self_learning,NC3
11045,ENST00000610322,ENSP00000480364.1,train,True,0,self_learning,NC3
11046,ENST00000610402,ENSP00000483185.1,unlabeled,False,0,self_learning,NC3
11047,ENST00000610426,ENSP00000483484.1,train,True,0,self_learning,NC3
11048,ENST00000610540,ENSP00000479669.1,unlabeled,False,0,self_learning,NC3
11049,ENST00000610581,ENSP00000481675.1,unlabeled,False,0,self_learning,NC3
11050,ENST00000610595,ENSP00000480012.1,unlabeled,False,0,self_learning,NC3
11051,ENST00000610704,ENSP00000477841.1,unlabeled,False,0,self_learning,NC3
11052,ENST00000610710,0,unlabeled,False,0,self_learning,NC3
11053,ENST00000610722,ENSP00000478141.1,unlabeled,False,0,self_learning,NC3
11054,ENST00000610745,ENSP00000478561.1,unlabeled,False,0,self_learning,NC3
11055,ENST00000610854,ENSP00000482169.2,train,True,0,self_learning,NC3
11056,ENST00000610928,0,unlabeled,False,0,self_learning,NC3
11057,ENST00000610935,ENSP00000478557.1,val,True,0,self_learning,NC3
11058,ENST00000610970,ENSP00000479166.1,unlabeled,False,0,self_learning,NC3
11059,ENST00000611002,0,unlabeled,False,0,self_learning,NC3
11060,ENST00000611050,ENSP00000483260.1,unlabeled,False,0,self_learning,NC3
11061,ENST00000611055,ENSP00000483489.1,test,True,0,self_learning,NC3
11062,ENST00000611074,0,unlabeled,False,0,self_learning,NC3
11063,ENST00000611392,0,unlabeled,False,0,self_learning,NC3
11064,ENST00000611405,ENSP00000480421.1,test,True,0,self_learning,NC3
11065,ENST00000611444,ENSP00000477870.2,unlabeled,False,0,self_learning,NC3
11066,ENST00000611517,ENSP00000483276.1,unlabeled,False,0,self_learning,NC3
11067,ENST00000611551,ENSP00000478388.1,unlabeled,False,0,self_learning,NC3
11068,ENST00000611618,ENSP00000483005.1,unlabeled,False,0,self_learning,NC3
11069,ENST00000611621,ENSP00000480722.1,unlabeled,False,0,self_learning,NC3
11070,ENST00000611712,ENSP00000484288.1,unlabeled,False,0,self_learning,NC3
11071,ENST00000611716,ENSP00000482760.1,unlabeled,False,0,self_learning,NC3
11072,ENST00000611745,0,unlabeled,False,0,self_learning,NC3
11073,ENST00000611884,ENSP00000481697.1,unlabeled,False,0,self_learning,NC3
11074,ENST00000611976,ENSP00000480549.1,unlabeled,False,0,self_learning,NC3
11075,ENST00000612130,ENSP00000478474.1,unlabeled,False,0,self_learning,NC3
11076,ENST00000612133,0,unlabeled,False,0,self_learning,NC3
11077,ENST00000612183,0,unlabeled,False,0,self_learning,NC3
11078,ENST00000612339,0,unlabeled,False,0,self_learning,NC3
11079,ENST00000612399,0,unlabeled,False,0,self_learning,NC3
11080,ENST00000612460,ENSP00000481037.1,unlabeled,False,0,self_learning,NC3
11081,ENST00000612501,ENSP00000478767.1,val,True,0,self_learning,NC3
11082,ENST00000612514,0,unlabeled,False,0,self_learning,NC3
11083,ENST00000612661,ENSP00000478061.1,train,True,0,self_learning,NC3
11084,ENST00000612750,ENSP00000484962.1,unlabeled,False,0,self_learning,NC3
11085,ENST00000612814,ENSP00000480703.1,unlabeled,False,0,self_learning,NC3
11086,ENST00000612867,0,unlabeled,False,0,self_learning,NC3
11087,ENST00000612899,ENSP00000481570.1,unlabeled,False,0,self_learning,NC3
11088,ENST00000612905,ENSP00000482410.1,unlabeled,False,0,self_learning,NC3
11089,ENST00000612978,0,unlabeled,False,0,self_learning,NC3
11090,ENST00000613019,0,unlabeled,False,0,self_learning,NC3
11091,ENST00000613122,ENSP00000484525.2,train,True,0,self_learning,NC3
11092,ENST00000613174,ENSP00000482538.2,unlabeled,False,0,self_learning,NC3
11093,ENST00000613183,0,unlabeled,False,0,self_learning,NC3
11094,ENST00000613252,ENSP00000482245.1,unlabeled,False,0,self_learning,NC3
11095,ENST00000613266,ENSP00000479071.1,unlabeled,False,0,self_learning,NC3
11096,ENST00000613302,0,unlabeled,False,0,self_learning,NC3
11097,ENST00000613322,ENSP00000478931.1,unlabeled,False,0,self_learning,NC3
11098,ENST00000613358,ENSP00000481886.1,train,True,0,self_learning,NC3
11099,ENST00000613385,0,unlabeled,False,0,self_learning,NC3
11100,ENST00000613397,ENSP00000477613.1,unlabeled,False,0,self_learning,NC3
11101,ENST00000613416,ENSP00000482032.1,unlabeled,False,0,self_learning,NC3
11102,ENST00000613466,ENSP00000478501.1,train,True,0,self_learning,NC3
11103,ENST00000613503,ENSP00000478298.1,val,True,0,self_learning,NC3
11104,ENST00000613525,ENSP00000481682.1,unlabeled,False,0,self_learning,NC3
11105,ENST00000613569,ENSP00000477868.1,train,True,0,self_learning,NC3
11106,ENST00000613694,ENSP00000479889.3,train,True,0,self_learning,NC3
11107,ENST00000613797,0,unlabeled,False,0,self_learning,NC3
11108,ENST00000613854,ENSP00000480826.2,unlabeled,False,0,self_learning,NC3
11109,ENST00000613865,ENSP00000478869.2,unlabeled,False,0,self_learning,NC3
11110,ENST00000613904,ENSP00000478396.1,test,True,0,self_learning,NC3
11111,ENST00000614032,ENSP00000481301.1,unlabeled,False,0,self_learning,NC3
11112,ENST00000614034,ENSP00000480297.1,unlabeled,False,0,self_learning,NC3
11113,ENST00000614058,ENSP00000480004.1,unlabeled,False,0,self_learning,NC3
11114,ENST00000614167,ENSP00000483356.1,unlabeled,False,0,self_learning,NC3
11115,ENST00000614247,ENSP00000479461.2,unlabeled,False,0,self_learning,NC3
11116,ENST00000614302,ENSP00000479130.1,train,True,0,self_learning,NC3
11117,ENST00000614341,ENSP00000480279.1,unlabeled,False,0,self_learning,NC3
11118,ENST00000614342,ENSP00000483562.1,train,True,0,self_learning,NC3
11119,ENST00000614404,ENSP00000478771.1,unlabeled,False,0,self_learning,NC3
11120,ENST00000614476,ENSP00000480378.1,unlabeled,False,0,self_learning,NC3
11121,ENST00000614497,ENSP00000482442.1,unlabeled,False,0,self_learning,NC3
11122,ENST00000614556,ENSP00000483236.1,unlabeled,False,0,self_learning,NC3
11123,ENST00000614565,ENSP00000484928.1,unlabeled,False,0,self_learning,NC3
11124,ENST00000614628,ENSP00000481850.1,unlabeled,False,0,self_learning,NC3
11125,ENST00000614654,ENSP00000480314.1,unlabeled,False,0,self_learning,NC3
11126,ENST00000614830,ENSP00000480832.2,train,True,0,self_learning,NC3
11127,ENST00000614971,ENSP00000478783.1,unlabeled,False,0,self_learning,NC3
11128,ENST00000614987,ENSP00000479667.1,train,True,0,self_learning,NC3
11129,ENST00000615052,ENSP00000481626.1,unlabeled,False,0,self_learning,NC3
11130,ENST00000615182,0,unlabeled,False,0,self_learning,NC3
11131,ENST00000615189,ENSP00000478755.1,unlabeled,False,0,self_learning,NC3
11132,ENST00000615234,ENSP00000478303.1,train,True,0,self_learning,NC3
11133,ENST00000615281,ENSP00000477509.1,unlabeled,False,0,self_learning,NC3
11134,ENST00000615301,ENSP00000480109.1,unlabeled,False,0,self_learning,NC3
11135,ENST00000615331,ENSP00000481575.1,unlabeled,False,0,self_learning,NC3
11136,ENST00000615421,0,unlabeled,False,0,self_learning,NC3
11137,ENST00000615541,0,unlabeled,False,0,self_learning,NC3
11138,ENST00000615550,ENSP00000484105.1,unlabeled,False,0,self_learning,NC3
11139,ENST00000615575,0,unlabeled,False,0,self_learning,NC3
11140,ENST00000615612,ENSP00000478892.1,train,True,0,self_learning,NC3
11141,ENST00000615637,ENSP00000481581.1,unlabeled,False,0,self_learning,NC3
11142,ENST00000615648,ENSP00000484472.1,train,True,0,self_learning,NC3
11143,ENST00000615670,ENSP00000481109.1,unlabeled,False,0,self_learning,NC3
11144,ENST00000615746,ENSP00000483537.1,unlabeled,False,0,self_learning,NC3
11145,ENST00000615868,ENSP00000483842.2,unlabeled,False,0,self_learning,NC3
11146,ENST00000615891,0,unlabeled,False,0,self_learning,NC3
11147,ENST00000615911,0,unlabeled,False,0,self_learning,NC3
11148,ENST00000615966,ENSP00000482674.2,unlabeled,False,0,self_learning,NC3
11149,ENST00000615984,ENSP00000482599.1,unlabeled,False,0,self_learning,NC3
11150,ENST00000616146,ENSP00000479543.1,unlabeled,False,0,self_learning,NC3
11151,ENST00000616182,ENSP00000477527.2,unlabeled,False,0,self_learning,NC3
11152,ENST00000616265,ENSP00000482639.1,unlabeled,False,0,self_learning,NC3
11153,ENST00000616288,ENSP00000484116.1,unlabeled,False,0,self_learning,NC3
11154,ENST00000616305,ENSP00000484732.1,unlabeled,False,0,self_learning,NC3
11155,ENST00000616365,ENSP00000483283.2,unlabeled,False,0,self_learning,NC3
11156,ENST00000616435,ENSP00000479775.2,unlabeled,False,0,self_learning,NC3
11157,ENST00000616445,ENSP00000482870.1,unlabeled,False,0,self_learning,NC3
11158,ENST00000616524,ENSP00000481046.1,unlabeled,False,0,self_learning,NC3
11159,ENST00000616540,ENSP00000482437.1,unlabeled,False,0,self_learning,NC3
11160,ENST00000616552,ENSP00000480987.1,train,True,0,self_learning,NC3
11161,ENST00000616600,ENSP00000483345.1,train,True,0,self_learning,NC3
11162,ENST00000616623,0,unlabeled,False,0,self_learning,NC3
11163,ENST00000616640,ENSP00000478982.1,unlabeled,False,0,self_learning,NC3
11164,ENST00000616661,ENSP00000480439.1,test,True,0,self_learning,NC3
11165,ENST00000616701,ENSP00000484146.1,unlabeled,False,0,self_learning,NC3
11166,ENST00000616742,ENSP00000479602.1,unlabeled,False,0,self_learning,NC3
11167,ENST00000617122,ENSP00000483888.1,unlabeled,False,0,self_learning,NC3
11168,ENST00000617275,0,unlabeled,False,0,self_learning,NC3
11169,ENST00000617316,ENSP00000482568.2,train,True,0,self_learning,NC3
11170,ENST00000617388,ENSP00000478645.1,unlabeled,False,0,self_learning,NC3
11171,ENST00000617444,ENSP00000481694.1,unlabeled,False,0,self_learning,NC3
11172,ENST00000617501,ENSP00000484810.1,unlabeled,False,0,self_learning,NC3
11173,ENST00000617569,ENSP00000479106.2,unlabeled,False,0,self_learning,NC3
11174,ENST00000617612,0,unlabeled,False,0,self_learning,NC3
11175,ENST00000617633,ENSP00000479504.1,val,True,0,self_learning,NC3
11176,ENST00000617690,ENSP00000481834.1,unlabeled,False,0,self_learning,NC3
11177,ENST00000617768,ENSP00000484644.2,unlabeled,False,0,self_learning,NC3
11178,ENST00000617859,ENSP00000478056.1,unlabeled,False,0,self_learning,NC3
11179,ENST00000617875,ENSP00000482313.2,test,True,0,self_learning,NC3
11180,ENST00000617931,0,unlabeled,False,0,self_learning,NC3
11181,ENST00000617979,ENSP00000483375.1,train,True,0,self_learning,NC3
11182,ENST00000618052,ENSP00000484095.2,unlabeled,False,0,self_learning,NC3
11183,ENST00000618098,ENSP00000479953.1,unlabeled,False,0,self_learning,NC3
11184,ENST00000618099,ENSP00000483552.1,unlabeled,False,0,self_learning,NC3
11185,ENST00000618101,ENSP00000482027.1,unlabeled,False,0,self_learning,NC3
11186,ENST00000618123,ENSP00000481893.1,unlabeled,False,0,self_learning,NC3
11187,ENST00000618156,ENSP00000484580.1,train,True,0,self_learning,NC3
11188,ENST00000618250,ENSP00000479598.1,unlabeled,False,0,self_learning,NC3
11189,ENST00000618518,0,unlabeled,False,0,self_learning,NC3
11190,ENST00000618534,ENSP00000484443.1,test,True,0,self_learning,NC3
11191,ENST00000618550,0,unlabeled,False,0,self_learning,NC3
11192,ENST00000618562,ENSP00000480043.1,unlabeled,False,0,self_learning,NC3
11193,ENST00000618655,ENSP00000481912.1,unlabeled,False,0,self_learning,NC3
11194,ENST00000618691,ENSP00000477538.1,unlabeled,False,0,self_learning,NC3
11195,ENST00000618693,0,unlabeled,False,0,self_learning,NC3
11196,ENST00000618787,0,unlabeled,False,0,self_learning,NC3
11197,ENST00000618804,ENSP00000481854.1,unlabeled,False,0,self_learning,NC3
11198,ENST00000618819,ENSP00000482732.1,train,True,0,self_learning,NC3
11199,ENST00000618847,ENSP00000480991.1,unlabeled,False,0,self_learning,NC3
11200,ENST00000618852,ENSP00000483313.1,test,True,0,self_learning,NC3
11201,ENST00000618958,ENSP00000482431.2,unlabeled,False,0,self_learning,NC3
11202,ENST00000619038,ENSP00000482523.1,unlabeled,False,0,self_learning,NC3
11203,ENST00000619087,ENSP00000482165.1,unlabeled,False,0,self_learning,NC3
11204,ENST00000619189,0,unlabeled,False,0,self_learning,NC3
11205,ENST00000619208,ENSP00000480489.1,unlabeled,False,0,self_learning,NC3
11206,ENST00000619423,0,unlabeled,False,0,self_learning,NC3
11207,ENST00000619594,ENSP00000484492.1,unlabeled,False,0,self_learning,NC3
11208,ENST00000619701,ENSP00000481728.1,unlabeled,False,0,self_learning,NC3
11209,ENST00000619707,ENSP00000482753.1,unlabeled,False,0,self_learning,NC3
11210,ENST00000619850,ENSP00000481465.1,unlabeled,False,0,self_learning,NC3
11211,ENST00000619898,0,unlabeled,False,0,self_learning,NC3
11212,ENST00000619918,ENSP00000483386.1,unlabeled,False,0,self_learning,NC3
11213,ENST00000619920,ENSP00000481029.1,train,True,0,self_learning,NC3
11214,ENST00000619929,ENSP00000479636.1,unlabeled,False,0,self_learning,NC3
11215,ENST00000620094,ENSP00000480401.1,unlabeled,False,0,self_learning,NC3
11216,ENST00000620105,0,unlabeled,False,0,self_learning,NC3
11217,ENST00000620157,ENSP00000478754.1,train,True,0,self_learning,NC3
11218,ENST00000620195,ENSP00000481538.1,unlabeled,False,0,self_learning,NC3
11219,ENST00000620254,ENSP00000479968.1,unlabeled,False,0,self_learning,NC3
11220,ENST00000620350,ENSP00000484634.1,unlabeled,False,0,self_learning,NC3
11221,ENST00000620364,ENSP00000480474.1,unlabeled,False,0,self_learning,NC3
11222,ENST00000620612,0,unlabeled,False,0,self_learning,NC3
11223,ENST00000620660,ENSP00000478721.1,unlabeled,False,0,self_learning,NC3
11224,ENST00000620676,ENSP00000478104.1,val,True,0,self_learning,NC3
11225,ENST00000620693,ENSP00000484060.1,unlabeled,False,0,self_learning,NC3
11226,ENST00000620771,ENSP00000483786.1,unlabeled,False,0,self_learning,NC3
11227,ENST00000620995,ENSP00000482502.1,unlabeled,False,0,self_learning,NC3
11228,ENST00000621039,ENSP00000478352.1,unlabeled,False,0,self_learning,NC3
11229,ENST00000621053,0,unlabeled,False,0,self_learning,NC3
11230,ENST00000621083,ENSP00000482749.1,unlabeled,False,0,self_learning,NC3
11231,ENST00000621116,ENSP00000478212.1,unlabeled,False,0,self_learning,NC3
11232,ENST00000621158,ENSP00000481956.1,unlabeled,False,0,self_learning,NC3
11233,ENST00000621161,ENSP00000482620.1,train,True,0,self_learning,NC3
11234,ENST00000621198,ENSP00000480050.1,val,True,0,self_learning,NC3
11235,ENST00000621267,ENSP00000483254.1,unlabeled,False,0,self_learning,NC3
11236,ENST00000621281,0,unlabeled,False,0,self_learning,NC3
11237,ENST00000621356,ENSP00000481646.1,unlabeled,False,0,self_learning,NC3
11238,ENST00000621372,ENSP00000480821.1,train,True,0,self_learning,NC3
11239,ENST00000621411,ENSP00000484841.2,unlabeled,False,0,self_learning,NC3
11240,ENST00000621413,0,unlabeled,False,0,self_learning,NC3
11241,ENST00000621421,ENSP00000481842.1,unlabeled,False,0,self_learning,NC3
11242,ENST00000621441,ENSP00000484855.1,train,True,0,self_learning,NC3
11243,ENST00000621465,ENSP00000480707.1,unlabeled,False,0,self_learning,NC3
11244,ENST00000621517,ENSP00000484552.1,unlabeled,False,0,self_learning,NC3
11245,ENST00000621525,ENSP00000482133.1,train,True,0,self_learning,NC3
11246,ENST00000621648,ENSP00000483621.1,unlabeled,False,0,self_learning,NC3
11247,ENST00000621650,ENSP00000477716.1,train,True,0,self_learning,NC3
11248,ENST00000621663,ENSP00000477760.1,unlabeled,False,0,self_learning,NC3
11249,ENST00000621723,ENSP00000478885.1,unlabeled,False,0,self_learning,NC3
11250,ENST00000621744,0,unlabeled,False,0,self_learning,NC3
11251,ENST00000621775,ENSP00000483631.1,unlabeled,False,0,self_learning,NC3
11252,ENST00000621784,ENSP00000482841.1,unlabeled,False,0,self_learning,NC3
11253,ENST00000621943,ENSP00000477602.1,train,True,0,self_learning,NC3
11254,ENST00000621999,ENSP00000481022.1,train,True,0,self_learning,NC3
11255,ENST00000622132,ENSP00000478255.1,train,True,0,self_learning,NC3
11256,ENST00000622142,0,unlabeled,False,0,self_learning,NC3
11257,ENST00000622211,0,unlabeled,False,0,self_learning,NC3
11258,ENST00000622269,0,unlabeled,False,0,self_learning,NC3
11259,ENST00000622277,ENSP00000481314.1,unlabeled,False,0,self_learning,NC3
11260,ENST00000622395,ENSP00000480428.1,unlabeled,False,0,self_learning,NC3
11261,ENST00000622479,ENSP00000482607.1,unlabeled,False,0,self_learning,NC3
11262,ENST00000622513,0,unlabeled,False,0,self_learning,NC3
11263,ENST00000622669,ENSP00000484175.1,val,True,0,self_learning,NC3
11264,ENST00000622746,0,unlabeled,False,0,self_learning,NC3
11265,ENST00000622789,ENSP00000483486.1,unlabeled,False,0,self_learning,NC3
11266,ENST00000622802,0,unlabeled,False,0,self_learning,NC3
11267,ENST00000622845,0,unlabeled,False,0,self_learning,NC3
11268,ENST00000623063,ENSP00000485525.1,unlabeled,False,0,self_learning,NC3
11269,ENST00000623276,ENSP00000485228.1,unlabeled,False,0,self_learning,NC3
11270,ENST00000623402,ENSP00000485276.1,train,True,0,self_learning,NC3
11271,ENST00000623527,ENSP00000485478.1,unlabeled,False,0,self_learning,NC3
11272,ENST00000623535,ENSP00000485244.1,unlabeled,False,0,self_learning,NC3
11273,ENST00000623876,ENSP00000494844.1,unlabeled,False,0,self_learning,NC3
11274,ENST00000624922,ENSP00000485238.1,unlabeled,False,0,self_learning,NC3
11275,ENST00000625129,0,unlabeled,False,0,self_learning,NC3
11276,ENST00000625258,0,unlabeled,False,0,self_learning,NC3
11277,ENST00000625293,ENSP00000486676.2,unlabeled,False,0,self_learning,NC3
11278,ENST00000626657,0,unlabeled,False,0,self_learning,NC3
11279,ENST00000627532,ENSP00000487174.1,unlabeled,False,0,self_learning,NC3
11280,ENST00000629843,ENSP00000487086.1,unlabeled,False,0,self_learning,NC3
11281,ENST00000631683,0,unlabeled,False,0,self_learning,NC3
11282,ENST00000631941,0,unlabeled,False,0,self_learning,NC3
11283,ENST00000632009,ENSP00000487971.1,unlabeled,False,0,self_learning,NC3
11284,ENST00000632629,0,unlabeled,False,0,self_learning,NC3
11285,ENST00000633222,ENSP00000487785.1,unlabeled,False,0,self_learning,NC3
