node_index,transcript_id,protein_id,split,is_labeled,seed,species,task,target_column
6318,ENSMUST00000128616,ENSMUSP00000122941,train,True,24,mouse,known,NC3
6319,ENSMUST00000149975,ENSMUSP00000122995,val,True,24,mouse,known,NC3
6320,ENSMUST00000139725,ENSMUSP00000123009,train,True,24,mouse,known,NC3
6321,ENSMUST00000146233,ENSMUSP00000123011,train,True,24,mouse,known,NC3
6322,ENSMUST00000152367,ENSMUSP00000123088,val,True,24,mouse,known,NC3
6323,ENSMUST00000137458,ENSMUSP00000123141,test,True,24,mouse,known,NC3
6324,ENSMUST00000144531,ENSMUSP00000123155,train,True,24,mouse,known,NC3
6325,ENSMUST00000134652,ENSMUSP00000123158,train,True,24,mouse,known,NC3
6326,ENSMUST00000139253,nan,test,True,24,mouse,known,NC3
6327,ENSMUST00000126390,ENSMUSP00000123238,train,True,24,mouse,known,NC3
6328,ENSMUST00000147030,ENSMUSP00000123246,train,True,24,mouse,known,NC3
6329,ENSMUST00000155329,ENSMUSP00000123270,train,True,24,mouse,known,NC3
6330,ENSMUST00000149797,ENSMUSP00000123287,train,True,24,mouse,known,NC3
6331,ENSMUST00000145634,ENSMUSP00000123320,test,True,24,mouse,known,NC3
6332,ENSMUST00000145614,ENSMUSP00000123324,train,True,24,mouse,known,NC3
6333,ENSMUST00000112091,ENSMUSP00000123325,train,True,24,mouse,known,NC3
6334,ENSMUST00000139863,ENSMUSP00000123345,train,True,24,mouse,known,NC3
6335,ENSMUST00000147545,ENSMUSP00000123374,train,True,24,mouse,known,NC3
6336,ENSMUST00000151289,ENSMUSP00000123395,train,True,24,mouse,known,NC3
6337,ENSMUST00000143107,ENSMUSP00000123410,train,True,24,mouse,known,NC3
6338,ENSMUST00000135636,ENSMUSP00000123564,train,True,24,mouse,known,NC3
6339,ENSMUST00000153512,ENSMUSP00000123609,train,True,24,mouse,known,NC3
6340,ENSMUST00000136789,ENSMUSP00000123633,train,True,24,mouse,known,NC3
6341,ENSMUST00000161592,ENSMUSP00000123698,train,True,24,mouse,known,NC3
6342,ENSMUST00000160673,ENSMUSP00000123743,train,True,24,mouse,known,NC3
6343,ENSMUST00000162349,ENSMUSP00000123752,val,True,24,mouse,known,NC3
6344,ENSMUST00000160507,ENSMUSP00000123765,train,True,24,mouse,known,NC3
6345,ENSMUST00000162327,ENSMUSP00000123784,train,True,24,mouse,known,NC3
6346,ENSMUST00000162606,ENSMUSP00000123866,train,True,24,mouse,known,NC3
6347,ENSMUST00000161186,ENSMUSP00000123880,train,True,24,mouse,known,NC3
6348,ENSMUST00000160973,ENSMUSP00000123928,test,True,24,mouse,known,NC3
6349,ENSMUST00000162183,ENSMUSP00000123935,train,True,24,mouse,known,NC3
6350,ENSMUST00000160764,ENSMUSP00000123997,train,True,24,mouse,known,NC3
6351,ENSMUST00000159699,ENSMUSP00000123998,val,True,24,mouse,known,NC3
6352,ENSMUST00000159415,ENSMUSP00000124002,train,True,24,mouse,known,NC3
6353,ENSMUST00000161523,ENSMUSP00000124021,train,True,24,mouse,known,NC3
6354,ENSMUST00000160801,ENSMUSP00000124033,train,True,24,mouse,known,NC3
6355,ENSMUST00000123262,ENSMUSP00000124038,test,True,24,mouse,known,NC3
6356,ENSMUST00000159292,ENSMUSP00000124039,train,True,24,mouse,known,NC3
6357,ENSMUST00000162372,ENSMUSP00000124047,val,True,24,mouse,known,NC3
6358,ENSMUST00000161356,ENSMUSP00000124052,train,True,24,mouse,known,NC3
6359,ENSMUST00000160834,ENSMUSP00000124056,train,True,24,mouse,known,NC3
6360,ENSMUST00000161204,ENSMUSP00000124066,train,True,24,mouse,known,NC3
6361,ENSMUST00000159109,ENSMUSP00000124089,train,True,24,mouse,known,NC3
6362,ENSMUST00000160882,ENSMUSP00000124131,train,True,24,mouse,known,NC3
6363,ENSMUST00000162792,ENSMUSP00000124149,train,True,24,mouse,known,NC3
6364,ENSMUST00000159816,ENSMUSP00000124179,train,True,24,mouse,known,NC3
6365,ENSMUST00000161576,ENSMUSP00000124201,train,True,24,mouse,known,NC3
6366,ENSMUST00000159551,ENSMUSP00000124205,train,True,24,mouse,known,NC3
6367,ENSMUST00000161553,ENSMUSP00000124258,train,True,24,mouse,known,NC3
6368,ENSMUST00000162003,ENSMUSP00000124334,train,True,24,mouse,known,NC3
6369,ENSMUST00000161726,ENSMUSP00000124347,train,True,24,mouse,known,NC3
6370,ENSMUST00000160281,ENSMUSP00000124357,train,True,24,mouse,known,NC3
6371,ENSMUST00000162554,ENSMUSP00000124369,train,True,24,mouse,known,NC3
6372,ENSMUST00000160405,ENSMUSP00000124382,train,True,24,mouse,known,NC3
6373,ENSMUST00000160180,ENSMUSP00000124480,train,True,24,mouse,known,NC3
6374,ENSMUST00000161308,ENSMUSP00000124509,train,True,24,mouse,known,NC3
6375,ENSMUST00000161401,nan,train,True,24,mouse,known,NC3
6376,ENSMUST00000162862,ENSMUSP00000124527,test,True,24,mouse,known,NC3
6377,ENSMUST00000162415,ENSMUSP00000124551,train,True,24,mouse,known,NC3
6378,ENSMUST00000159283,ENSMUSP00000124562,train,True,24,mouse,known,NC3
6379,ENSMUST00000160129,ENSMUSP00000124579,test,True,24,mouse,known,NC3
6380,ENSMUST00000162237,ENSMUSP00000124590,train,True,24,mouse,known,NC3
6381,ENSMUST00000160635,ENSMUSP00000124651,train,True,24,mouse,known,NC3
6382,ENSMUST00000162854,ENSMUSP00000124674,train,True,24,mouse,known,NC3
6383,ENSMUST00000162300,ENSMUSP00000124709,train,True,24,mouse,known,NC3
6384,ENSMUST00000159855,ENSMUSP00000124710,train,True,24,mouse,known,NC3
6385,ENSMUST00000159081,ENSMUSP00000124719,train,True,24,mouse,known,NC3
6386,ENSMUST00000160260,ENSMUSP00000124738,val,True,24,mouse,known,NC3
6387,ENSMUST00000160835,ENSMUSP00000124782,train,True,24,mouse,known,NC3
6388,ENSMUST00000160959,ENSMUSP00000124819,train,True,24,mouse,known,NC3
6389,ENSMUST00000161286,ENSMUSP00000124846,train,True,24,mouse,known,NC3
6390,ENSMUST00000162645,ENSMUSP00000124863,train,True,24,mouse,known,NC3
6391,ENSMUST00000161609,ENSMUSP00000124871,train,True,24,mouse,known,NC3
6392,ENSMUST00000159692,ENSMUSP00000124881,train,True,24,mouse,known,NC3
6393,ENSMUST00000162617,ENSMUSP00000124909,train,True,24,mouse,known,NC3
6394,ENSMUST00000162947,ENSMUSP00000124947,train,True,24,mouse,known,NC3
6395,ENSMUST00000136342,ENSMUSP00000125003,train,True,24,mouse,known,NC3
6396,ENSMUST00000160422,ENSMUSP00000125019,train,True,24,mouse,known,NC3
6397,ENSMUST00000159673,ENSMUSP00000125023,val,True,24,mouse,known,NC3
6398,ENSMUST00000162503,ENSMUSP00000125055,train,True,24,mouse,known,NC3
6399,ENSMUST00000162739,ENSMUSP00000125077,train,True,24,mouse,known,NC3
6400,ENSMUST00000159278,ENSMUSP00000125078,train,True,24,mouse,known,NC3
6401,ENSMUST00000160019,ENSMUSP00000125124,train,True,24,mouse,known,NC3
6402,ENSMUST00000161211,ENSMUSP00000125156,train,True,24,mouse,known,NC3
6403,ENSMUST00000160576,ENSMUSP00000125183,train,True,24,mouse,known,NC3
6404,ENSMUST00000159110,ENSMUSP00000125291,train,True,24,mouse,known,NC3
6405,ENSMUST00000160571,ENSMUSP00000125297,train,True,24,mouse,known,NC3
6406,ENSMUST00000160289,ENSMUSP00000125300,val,True,24,mouse,known,NC3
6407,ENSMUST00000160197,ENSMUSP00000125312,test,True,24,mouse,known,NC3
6408,ENSMUST00000161568,ENSMUSP00000125314,train,True,24,mouse,known,NC3
6409,ENSMUST00000161240,ENSMUSP00000125315,train,True,24,mouse,known,NC3
6410,ENSMUST00000151498,ENSMUSP00000125317,val,True,24,mouse,known,NC3
6411,ENSMUST00000161023,ENSMUSP00000125341,val,True,24,mouse,known,NC3
6412,ENSMUST00000162512,ENSMUSP00000125352,val,True,24,mouse,known,NC3
6413,ENSMUST00000160359,ENSMUSP00000125373,train,True,24,mouse,known,NC3
6414,ENSMUST00000159572,ENSMUSP00000125384,train,True,24,mouse,known,NC3
6415,ENSMUST00000162301,ENSMUSP00000125403,val,True,24,mouse,known,NC3
6416,ENSMUST00000160708,ENSMUSP00000125405,train,True,24,mouse,known,NC3
6417,ENSMUST00000162364,ENSMUSP00000125415,train,True,24,mouse,known,NC3
6418,ENSMUST00000162686,ENSMUSP00000125427,train,True,24,mouse,known,NC3
6419,ENSMUST00000162175,ENSMUSP00000125434,train,True,24,mouse,known,NC3
6420,ENSMUST00000162538,ENSMUSP00000125451,train,True,24,mouse,known,NC3
6421,ENSMUST00000160272,ENSMUSP00000125453,train,True,24,mouse,known,NC3
6422,ENSMUST00000160147,ENSMUSP00000125478,train,True,24,mouse,known,NC3
6423,ENSMUST00000162031,ENSMUSP00000125491,train,True,24,mouse,known,NC3
6424,ENSMUST00000162057,ENSMUSP00000125497,val,True,24,mouse,known,NC3
6425,ENSMUST00000161741,ENSMUSP00000125504,train,True,24,mouse,known,NC3
6426,ENSMUST00000160854,ENSMUSP00000125506,train,True,24,mouse,known,NC3
6427,ENSMUST00000159514,ENSMUSP00000125517,train,True,24,mouse,known,NC3
6428,ENSMUST00000159976,ENSMUSP00000125525,train,True,24,mouse,known,NC3
6429,ENSMUST00000161882,ENSMUSP00000125540,train,True,24,mouse,known,NC3
6430,ENSMUST00000160027,ENSMUSP00000125548,train,True,24,mouse,known,NC3
6431,ENSMUST00000160075,ENSMUSP00000125564,train,True,24,mouse,known,NC3
6432,ENSMUST00000160852,ENSMUSP00000125570,val,True,24,mouse,known,NC3
6433,ENSMUST00000159879,ENSMUSP00000125623,test,True,24,mouse,known,NC3
6434,ENSMUST00000161515,ENSMUSP00000125638,train,True,24,mouse,known,NC3
6435,ENSMUST00000159759,ENSMUSP00000125651,train,True,24,mouse,known,NC3
6436,ENSMUST00000161639,ENSMUSP00000125656,train,True,24,mouse,known,NC3
6437,ENSMUST00000160455,ENSMUSP00000125662,train,True,24,mouse,known,NC3
6438,ENSMUST00000159027,ENSMUSP00000125722,val,True,24,mouse,known,NC3
6439,ENSMUST00000161241,ENSMUSP00000125729,train,True,24,mouse,known,NC3
6440,ENSMUST00000161758,ENSMUSP00000125730,train,True,24,mouse,known,NC3
6441,ENSMUST00000160684,ENSMUSP00000125731,train,True,24,mouse,known,NC3
6442,ENSMUST00000162355,ENSMUSP00000125745,train,True,24,mouse,known,NC3
6443,ENSMUST00000163048,ENSMUSP00000125746,train,True,24,mouse,known,NC3
6444,ENSMUST00000162864,ENSMUSP00000125749,train,True,24,mouse,known,NC3
6445,ENSMUST00000161137,ENSMUSP00000125752,train,True,24,mouse,known,NC3
6446,ENSMUST00000166793,ENSMUSP00000125761,train,True,24,mouse,known,NC3
6447,ENSMUST00000168579,ENSMUSP00000125846,test,True,24,mouse,known,NC3
6448,ENSMUST00000164916,ENSMUSP00000125874,train,True,24,mouse,known,NC3
6449,ENSMUST00000165853,ENSMUSP00000125901,train,True,24,mouse,known,NC3
6450,ENSMUST00000171172,ENSMUSP00000125915,train,True,24,mouse,known,NC3
6451,ENSMUST00000170795,ENSMUSP00000125960,train,True,24,mouse,known,NC3
6452,ENSMUST00000164837,ENSMUSP00000125970,train,True,24,mouse,known,NC3
6453,ENSMUST00000163766,ENSMUSP00000125987,train,True,24,mouse,known,NC3
6454,ENSMUST00000163329,ENSMUSP00000126019,val,True,24,mouse,known,NC3
6455,ENSMUST00000165117,ENSMUSP00000126024,train,True,24,mouse,known,NC3
6456,ENSMUST00000171300,ENSMUSP00000126036,train,True,24,mouse,known,NC3
6457,ENSMUST00000171171,ENSMUSP00000126061,train,True,24,mouse,known,NC3
6458,ENSMUST00000163183,ENSMUSP00000126180,val,True,24,mouse,known,NC3
6459,ENSMUST00000167459,ENSMUSP00000126186,test,True,24,mouse,known,NC3
6460,ENSMUST00000172282,ENSMUSP00000126192,train,True,24,mouse,known,NC3
6461,ENSMUST00000164932,ENSMUSP00000126197,val,True,24,mouse,known,NC3
6462,ENSMUST00000169488,ENSMUSP00000126253,train,True,24,mouse,known,NC3
6463,ENSMUST00000164470,ENSMUSP00000126268,train,True,24,mouse,known,NC3
6464,ENSMUST00000170953,nan,train,True,24,mouse,known,NC3
6465,ENSMUST00000166120,nan,train,True,24,mouse,known,NC3
6466,ENSMUST00000166495,ENSMUSP00000126321,train,True,24,mouse,known,NC3
6467,ENSMUST00000165418,ENSMUSP00000126338,val,True,24,mouse,known,NC3
6468,ENSMUST00000171938,ENSMUSP00000126340,train,True,24,mouse,known,NC3
6469,ENSMUST00000163717,ENSMUSP00000126345,test,True,24,mouse,known,NC3
6470,ENSMUST00000169922,ENSMUSP00000126352,train,True,24,mouse,known,NC3
6471,ENSMUST00000170000,ENSMUSP00000126374,train,True,24,mouse,known,NC3
6472,ENSMUST00000164107,ENSMUSP00000126377,val,True,24,mouse,known,NC3
6473,ENSMUST00000169437,ENSMUSP00000126390,test,True,24,mouse,known,NC3
6474,ENSMUST00000171702,ENSMUSP00000126417,train,True,24,mouse,known,NC3
6475,ENSMUST00000171474,ENSMUSP00000126484,train,True,24,mouse,known,NC3
6476,ENSMUST00000171975,ENSMUSP00000126531,val,True,24,mouse,known,NC3
6477,ENSMUST00000165413,ENSMUSP00000126541,train,True,24,mouse,known,NC3
6478,ENSMUST00000167106,ENSMUSP00000126556,test,True,24,mouse,known,NC3
6479,ENSMUST00000170382,ENSMUSP00000126565,train,True,24,mouse,known,NC3
6480,ENSMUST00000167624,ENSMUSP00000126586,test,True,24,mouse,known,NC3
6481,ENSMUST00000165665,ENSMUSP00000126598,train,True,24,mouse,known,NC3
6482,ENSMUST00000170957,ENSMUSP00000126603,train,True,24,mouse,known,NC3
6483,ENSMUST00000168099,ENSMUSP00000126621,train,True,24,mouse,known,NC3
6484,ENSMUST00000164375,ENSMUSP00000126622,train,True,24,mouse,known,NC3
6485,ENSMUST00000169273,ENSMUSP00000126623,train,True,24,mouse,known,NC3
6486,ENSMUST00000171238,ENSMUSP00000126629,train,True,24,mouse,known,NC3
6487,ENSMUST00000165607,ENSMUSP00000126777,val,True,24,mouse,known,NC3
6488,ENSMUST00000170759,ENSMUSP00000126814,train,True,24,mouse,known,NC3
6489,ENSMUST00000166123,ENSMUSP00000126825,test,True,24,mouse,known,NC3
6490,ENSMUST00000170998,ENSMUSP00000126826,train,True,24,mouse,known,NC3
6491,ENSMUST00000166487,ENSMUSP00000126828,test,True,24,mouse,known,NC3
6492,ENSMUST00000168485,ENSMUSP00000126840,train,True,24,mouse,known,NC3
6493,ENSMUST00000170188,ENSMUSP00000126975,test,True,24,mouse,known,NC3
6494,ENSMUST00000169464,ENSMUSP00000126980,train,True,24,mouse,known,NC3
6495,ENSMUST00000163511,ENSMUSP00000127021,train,True,24,mouse,known,NC3
6496,ENSMUST00000163666,ENSMUSP00000127034,train,True,24,mouse,known,NC3
6497,ENSMUST00000170810,ENSMUSP00000127098,train,True,24,mouse,known,NC3
6498,ENSMUST00000140042,nan,train,True,24,mouse,known,NC3
6499,ENSMUST00000171247,ENSMUSP00000127130,train,True,24,mouse,known,NC3
6500,ENSMUST00000164016,ENSMUSP00000127149,train,True,24,mouse,known,NC3
6501,ENSMUST00000167327,ENSMUSP00000127176,train,True,24,mouse,known,NC3
6502,ENSMUST00000059524,nan,train,True,24,mouse,known,NC3
6503,ENSMUST00000165096,ENSMUSP00000127250,train,True,24,mouse,known,NC3
6504,ENSMUST00000163288,ENSMUSP00000127289,test,True,24,mouse,known,NC3
6505,ENSMUST00000167004,ENSMUSP00000127325,val,True,24,mouse,known,NC3
6506,ENSMUST00000167487,ENSMUSP00000127329,train,True,24,mouse,known,NC3
6507,ENSMUST00000163483,ENSMUSP00000127330,train,True,24,mouse,known,NC3
6508,ENSMUST00000170241,ENSMUSP00000127344,train,True,24,mouse,known,NC3
6509,ENSMUST00000167488,ENSMUSP00000127351,train,True,24,mouse,known,NC3
6510,ENSMUST00000170757,ENSMUSP00000127368,train,True,24,mouse,known,NC3
6511,ENSMUST00000166591,ENSMUSP00000127413,train,True,24,mouse,known,NC3
6512,ENSMUST00000164791,ENSMUSP00000127473,train,True,24,mouse,known,NC3
6513,ENSMUST00000164843,ENSMUSP00000127498,val,True,24,mouse,known,NC3
6514,ENSMUST00000171597,ENSMUSP00000127501,train,True,24,mouse,known,NC3
6515,ENSMUST00000163963,ENSMUSP00000127559,train,True,24,mouse,known,NC3
6516,ENSMUST00000170202,ENSMUSP00000127566,train,True,24,mouse,known,NC3
6517,ENSMUST00000163100,ENSMUSP00000127571,train,True,24,mouse,known,NC3
6518,ENSMUST00000165199,ENSMUSP00000127646,val,True,24,mouse,known,NC3
6519,ENSMUST00000171649,ENSMUSP00000127685,train,True,24,mouse,known,NC3
6520,ENSMUST00000169786,ENSMUSP00000127715,train,True,24,mouse,known,NC3
6521,ENSMUST00000169630,ENSMUSP00000127747,train,True,24,mouse,known,NC3
6522,ENSMUST00000169681,ENSMUSP00000127774,val,True,24,mouse,known,NC3
6523,ENSMUST00000169453,ENSMUSP00000127784,train,True,24,mouse,known,NC3
6524,ENSMUST00000172457,ENSMUSP00000127791,test,True,24,mouse,known,NC3
6525,ENSMUST00000170667,ENSMUSP00000127797,train,True,24,mouse,known,NC3
6526,ENSMUST00000166972,ENSMUSP00000127842,train,True,24,mouse,known,NC3
6527,ENSMUST00000172450,ENSMUSP00000127851,test,True,24,mouse,known,NC3
6528,ENSMUST00000171460,ENSMUSP00000127890,train,True,24,mouse,known,NC3
6529,ENSMUST00000170883,ENSMUSP00000127903,train,True,24,mouse,known,NC3
6530,ENSMUST00000165978,ENSMUSP00000127949,train,True,24,mouse,known,NC3
6531,ENSMUST00000169673,ENSMUSP00000127961,val,True,24,mouse,known,NC3
6532,ENSMUST00000170315,ENSMUSP00000127995,train,True,24,mouse,known,NC3
6533,ENSMUST00000164403,ENSMUSP00000128029,train,True,24,mouse,known,NC3
6534,ENSMUST00000164666,ENSMUSP00000128032,train,True,24,mouse,known,NC3
6535,ENSMUST00000167446,ENSMUSP00000128141,train,True,24,mouse,known,NC3
6536,ENSMUST00000163810,ENSMUSP00000128176,train,True,24,mouse,known,NC3
6537,ENSMUST00000169433,ENSMUSP00000128182,train,True,24,mouse,known,NC3
6538,ENSMUST00000164580,ENSMUSP00000128214,val,True,24,mouse,known,NC3
6539,ENSMUST00000100013,ENSMUSP00000128224,test,True,24,mouse,known,NC3
6540,ENSMUST00000167377,ENSMUSP00000128278,test,True,24,mouse,known,NC3
6541,ENSMUST00000170472,ENSMUSP00000128290,train,True,24,mouse,known,NC3
6542,ENSMUST00000171210,ENSMUSP00000128357,train,True,24,mouse,known,NC3
6543,ENSMUST00000163147,ENSMUSP00000128374,test,True,24,mouse,known,NC3
6544,ENSMUST00000168520,ENSMUSP00000128382,train,True,24,mouse,known,NC3
6545,ENSMUST00000166915,ENSMUSP00000128400,train,True,24,mouse,known,NC3
6546,ENSMUST00000170086,ENSMUSP00000128401,val,True,24,mouse,known,NC3
6547,ENSMUST00000163739,ENSMUSP00000128446,train,True,24,mouse,known,NC3
6548,ENSMUST00000165307,ENSMUSP00000128483,train,True,24,mouse,known,NC3
6549,ENSMUST00000170075,ENSMUSP00000128504,train,True,24,mouse,known,NC3
6550,ENSMUST00000172170,ENSMUSP00000128517,train,True,24,mouse,known,NC3
6551,ENSMUST00000166905,ENSMUSP00000128531,train,True,24,mouse,known,NC3
6552,ENSMUST00000167320,ENSMUSP00000128586,train,True,24,mouse,known,NC3
6553,ENSMUST00000163889,ENSMUSP00000128668,train,True,24,mouse,known,NC3
6554,ENSMUST00000168419,ENSMUSP00000128696,train,True,24,mouse,known,NC3
6555,ENSMUST00000165743,ENSMUSP00000128699,train,True,24,mouse,known,NC3
6556,ENSMUST00000165628,ENSMUSP00000128710,train,True,24,mouse,known,NC3
6557,ENSMUST00000154256,ENSMUSP00000128757,train,True,24,mouse,known,NC3
6558,ENSMUST00000163694,ENSMUSP00000128770,train,True,24,mouse,known,NC3
6559,ENSMUST00000164181,ENSMUSP00000128803,train,True,24,mouse,known,NC3
6560,ENSMUST00000172000,ENSMUSP00000128810,test,True,24,mouse,known,NC3
6561,ENSMUST00000164296,ENSMUSP00000128812,train,True,24,mouse,known,NC3
6562,ENSMUST00000163765,ENSMUSP00000128819,test,True,24,mouse,known,NC3
6563,ENSMUST00000164259,ENSMUSP00000128914,train,True,24,mouse,known,NC3
6564,ENSMUST00000167199,ENSMUSP00000128915,train,True,24,mouse,known,NC3
6565,ENSMUST00000169492,ENSMUSP00000128921,test,True,24,mouse,known,NC3
6566,ENSMUST00000168502,ENSMUSP00000128956,val,True,24,mouse,known,NC3
6567,ENSMUST00000166938,ENSMUSP00000128967,test,True,24,mouse,known,NC3
6568,ENSMUST00000167316,ENSMUSP00000128969,val,True,24,mouse,known,NC3
6569,ENSMUST00000145735,ENSMUSP00000129012,train,True,24,mouse,known,NC3
6570,ENSMUST00000168275,ENSMUSP00000129019,train,True,24,mouse,known,NC3
6571,ENSMUST00000167436,ENSMUSP00000129072,train,True,24,mouse,known,NC3
6572,ENSMUST00000171340,ENSMUSP00000129100,train,True,24,mouse,known,NC3
6573,ENSMUST00000167926,ENSMUSP00000129121,val,True,24,mouse,known,NC3
6574,ENSMUST00000168194,ENSMUSP00000129154,train,True,24,mouse,known,NC3
6575,ENSMUST00000166497,ENSMUSP00000129169,train,True,24,mouse,known,NC3
6576,ENSMUST00000168916,ENSMUSP00000129175,train,True,24,mouse,known,NC3
6577,ENSMUST00000166658,ENSMUSP00000129178,train,True,24,mouse,known,NC3
6578,ENSMUST00000166897,ENSMUSP00000129186,train,True,24,mouse,known,NC3
6579,ENSMUST00000169172,ENSMUSP00000129205,train,True,24,mouse,known,NC3
6580,ENSMUST00000170242,ENSMUSP00000129220,train,True,24,mouse,known,NC3
6581,ENSMUST00000163402,ENSMUSP00000129224,train,True,24,mouse,known,NC3
6582,ENSMUST00000169712,ENSMUSP00000129315,train,True,24,mouse,known,NC3
6583,ENSMUST00000168584,ENSMUSP00000129323,train,True,24,mouse,known,NC3
6584,ENSMUST00000165536,ENSMUSP00000129363,train,True,24,mouse,known,NC3
6585,ENSMUST00000163799,ENSMUSP00000129408,train,True,24,mouse,known,NC3
6586,ENSMUST00000168889,ENSMUSP00000129420,train,True,24,mouse,known,NC3
6587,ENSMUST00000166543,ENSMUSP00000129448,train,True,24,mouse,known,NC3
6588,ENSMUST00000166155,ENSMUSP00000129468,train,True,24,mouse,known,NC3
6589,ENSMUST00000167111,ENSMUSP00000129481,train,True,24,mouse,known,NC3
6590,ENSMUST00000167242,ENSMUSP00000129504,train,True,24,mouse,known,NC3
6591,ENSMUST00000171721,ENSMUSP00000129506,train,True,24,mouse,known,NC3
6592,ENSMUST00000166957,ENSMUSP00000129522,train,True,24,mouse,known,NC3
6593,ENSMUST00000169613,ENSMUSP00000129565,train,True,24,mouse,known,NC3
6594,ENSMUST00000167861,ENSMUSP00000129589,train,True,24,mouse,known,NC3
6595,ENSMUST00000168185,ENSMUSP00000129597,train,True,24,mouse,known,NC3
6596,ENSMUST00000170800,ENSMUSP00000129624,train,True,24,mouse,known,NC3
6597,ENSMUST00000166032,ENSMUSP00000129635,train,True,24,mouse,known,NC3
6598,ENSMUST00000163095,ENSMUSP00000129654,val,True,24,mouse,known,NC3
6599,ENSMUST00000169390,ENSMUSP00000129704,train,True,24,mouse,known,NC3
6600,ENSMUST00000165649,ENSMUSP00000129712,train,True,24,mouse,known,NC3
6601,ENSMUST00000164233,ENSMUSP00000129730,train,True,24,mouse,known,NC3
6602,ENSMUST00000171929,ENSMUSP00000129738,test,True,24,mouse,known,NC3
6603,ENSMUST00000163643,ENSMUSP00000129739,train,True,24,mouse,known,NC3
6604,ENSMUST00000170836,ENSMUSP00000129767,train,True,24,mouse,known,NC3
6605,ENSMUST00000168844,ENSMUSP00000129772,train,True,24,mouse,known,NC3
6606,ENSMUST00000163377,ENSMUSP00000129789,train,True,24,mouse,known,NC3
6607,ENSMUST00000168431,ENSMUSP00000129796,test,True,24,mouse,known,NC3
6608,ENSMUST00000163279,ENSMUSP00000129800,train,True,24,mouse,known,NC3
6609,ENSMUST00000170518,ENSMUSP00000129815,train,True,24,mouse,known,NC3
6610,ENSMUST00000169312,ENSMUSP00000129823,train,True,24,mouse,known,NC3
6611,ENSMUST00000167264,ENSMUSP00000129834,train,True,24,mouse,known,NC3
6612,ENSMUST00000165559,ENSMUSP00000129974,train,True,24,mouse,known,NC3
6613,ENSMUST00000171289,ENSMUSP00000129999,train,True,24,mouse,known,NC3
6614,ENSMUST00000167161,ENSMUSP00000130045,train,True,24,mouse,known,NC3
6615,ENSMUST00000104893,ENSMUSP00000130056,train,True,24,mouse,known,NC3
6616,ENSMUST00000163856,ENSMUSP00000130065,train,True,24,mouse,known,NC3
6617,ENSMUST00000170988,ENSMUSP00000130073,train,True,24,mouse,known,NC3
6618,ENSMUST00000165095,ENSMUSP00000130098,train,True,24,mouse,known,NC3
6619,ENSMUST00000165335,ENSMUSP00000130123,train,True,24,mouse,known,NC3
6620,ENSMUST00000168828,ENSMUSP00000130176,train,True,24,mouse,known,NC3
6621,ENSMUST00000169503,ENSMUSP00000130184,test,True,24,mouse,known,NC3
6622,ENSMUST00000168503,ENSMUSP00000130188,train,True,24,mouse,known,NC3
6623,ENSMUST00000170157,ENSMUSP00000130194,train,True,24,mouse,known,NC3
6624,ENSMUST00000172107,ENSMUSP00000130195,train,True,24,mouse,known,NC3
6625,ENSMUST00000170771,ENSMUSP00000130289,train,True,24,mouse,known,NC3
6626,ENSMUST00000171686,ENSMUSP00000130290,test,True,24,mouse,known,NC3
6627,ENSMUST00000169570,ENSMUSP00000130294,val,True,24,mouse,known,NC3
6628,ENSMUST00000166411,ENSMUSP00000130313,train,True,24,mouse,known,NC3
6629,ENSMUST00000165605,ENSMUSP00000130324,train,True,24,mouse,known,NC3
6630,ENSMUST00000163389,ENSMUSP00000130341,train,True,24,mouse,known,NC3
6631,ENSMUST00000166082,ENSMUSP00000130360,test,True,24,mouse,known,NC3
6632,ENSMUST00000072587,ENSMUSP00000130403,train,True,24,mouse,known,NC3
6633,ENSMUST00000168172,ENSMUSP00000130487,train,True,24,mouse,known,NC3
6634,ENSMUST00000171324,ENSMUSP00000130496,val,True,24,mouse,known,NC3
6635,ENSMUST00000168189,ENSMUSP00000130527,train,True,24,mouse,known,NC3
6636,ENSMUST00000163558,ENSMUSP00000130532,train,True,24,mouse,known,NC3
6637,ENSMUST00000166397,ENSMUSP00000130535,train,True,24,mouse,known,NC3
6638,ENSMUST00000169910,ENSMUSP00000130547,train,True,24,mouse,known,NC3
6639,ENSMUST00000171419,ENSMUSP00000130611,test,True,24,mouse,known,NC3
6640,ENSMUST00000170496,ENSMUSP00000130630,train,True,24,mouse,known,NC3
6641,ENSMUST00000144326,ENSMUSP00000130636,train,True,24,mouse,known,NC3
6642,ENSMUST00000171564,ENSMUSP00000130666,train,True,24,mouse,known,NC3
6643,ENSMUST00000166811,ENSMUSP00000130668,train,True,24,mouse,known,NC3
6644,ENSMUST00000168348,ENSMUSP00000130696,train,True,24,mouse,known,NC3
6645,ENSMUST00000172387,ENSMUSP00000130722,train,True,24,mouse,known,NC3
6646,ENSMUST00000163119,ENSMUSP00000130738,val,True,24,mouse,known,NC3
6647,ENSMUST00000171751,ENSMUSP00000130739,train,True,24,mouse,known,NC3
6648,ENSMUST00000167180,ENSMUSP00000130802,train,True,24,mouse,known,NC3
6649,ENSMUST00000171770,ENSMUSP00000130845,train,True,24,mouse,known,NC3
6650,ENSMUST00000172239,ENSMUSP00000130898,train,True,24,mouse,known,NC3
